text,true_label,predicted_label,score
"@nessie_111 can't blame lewis, the car is just not good enough this season.  ",0,0,0.9997755885124207
"If I want to enjoy #awp tomorrow, I think I should stay in bed till saturday 7 PM ",0,0,0.9944922924041748
"@JayGreasley aww no! If we had 2 of ours stolen, then we'd have none  poor little blighters! Stolen by Foxy Loxy I take it?",0,0,0.9977259039878845
"No, I didn't leave you Jess.  I'm never gonna leave you. Just gimme a sec... I'm sorry. ily",0,0,0.9977766871452332
I'm in the rain. Thanks @taylorswift13. ,1,1,0.9990512728691101
is in need of cheering up  ,0,0,0.9983841180801392
@SuperKaylo where is the monkey island interview I can not find it  http://myloc.me/5zQG,0,0,0.9979896545410156
@Willie_Day26 IT'S DIFFERENT BUT IN A GOOD WAY I LOVE THEEEEEEE SONGGGGGGGG GOOD CHOICE FOR THE NEXT SINGLE!! LUV U GUYS  LOL,1,1,0.9993464350700378
Happy National Doughnut day everyone!!  hahaha!,1,1,0.999811589717865
"@lovelylisaj ooh i love the kimba diaries, cant wait for the new one! ",1,1,0.9992875456809998
"Be kind, rewind today as I need to start my day over!  ",0,0,0.990475594997406
@Equestrian90 Why do I get the feeling that this girl is you? ,1,0,0.8819843530654907
I can't wait to see SWAC tonight. ,1,1,0.9980996251106262
Jst finished thnkin the Queen! Slept in 2day! hehe really really needed it! lol 4days of vic uni to go the aux uni here i come hehehe ,1,1,0.633908748626709
@improvyourbiz yes me too its one of my favourite carcinogens ,1,1,0.6146718859672546
HI Clemmy   Gonna Hate Calling U Mr Gonzalez ,0,0,0.9892247319221497
@juli_bean too hot ,0,0,0.9980791807174683
aliyan (anoop) chethifysing on new laptop make me go vibgyor with envy ,0,0,0.7674897313117981
"@wendy_fred6 It's REALLY cool! No, I'm on a PC now, I don't have a Mac  well I do but it's ooooooooold  I do have an iphone tho ",0,1,0.995197594165802
@mileycyrus http://twitpic.com/6shtr - Which Myspace Is Yours ? Theres So Many? Arrrgh Cutee Picture ,1,0,0.9928873181343079
@TheKellanLutz  haha thats funny!! ...well not really!!! but your funny!!! hehe ,1,1,0.9912860989570618
@csinger4ever I am lost. Please help me find a good home. ,0,0,0.9938218593597412
Home..ugh i dont wanna work tmrw morning! ,0,0,0.9956476092338562
"@HungryGirl I have that same Twitter/FB problem! I finally got FB on the phone &amp; don't think it's poss.  If u find out how, let me know!",0,0,0.9978173971176147
I just lost majority ownership in american hotels in the game ,0,0,0.9997268319129944
@dastevens - Yikes! Stay in bed and forget the weather. Hope you get to feeling better.  Poor you!,0,0,0.997853696346283
@fromtheold is that like the sequel to Mathematica?  I like a lot of what that guy does.  Seems to be a bona fide genius ,1,1,0.9975689053535461
@jonasbrothers http://twitpic.com/5cmep - That's so typical you guys d: .. you're awesome ,1,1,0.9982628226280212
@mileycyrus   I voted for you 30x miley!!!!   Be breezy ,1,1,0.9989697933197021
"Bought something at the vintage lovers fair, a pinky coral grecian dress  I was the only one to buy something, which is unusual.",1,1,0.9958283305168152
I'm not sick anymore! Just a few coughs here and there ,1,0,0.9972324967384338
@asoulpsy no car ,1,0,0.9985276460647583
"Alrighty, having 4am snack, then bed. It's been a fun weekend, but back to studying now   (by studying I mean writing fic of course! )",0,0,0.9397989511489868
happy birthday my lil sist! ,1,1,0.999826967716217
Now I'm depressed again..ugh!!! HELP!!! ,0,0,0.9997238516807556
is tooooooooo lateeeeeeeeee!! i should go to my bed!  but this is so entertaining!,0,1,0.9996886253356934
hannah montana makes any day better ,1,1,0.980385959148407
Sushi then bees shave ice ,1,0,0.9868109822273254
going to the mall...lake was cancelled...bummer dude ,0,0,0.9993952512741089
"Ah.... wondering what to get for dinner.  And then a nap, and then ASF ",0,0,0.9957476258277893
@DKHOTOPIC @YoBoiNewnue---- OMG ya&quot;ll are so wrong!!!!!!!!!! LOL I would NEVER!!!!!!!  NO Newnue No!!!,0,0,0.9991613626480103
@amirahamir maybe during transformers?  but gotta confirm with jess if its gonna happen right? what happened to your feet? ,0,0,0.9979041814804077
"My first, what seemed to be 'real', chance is now gone because... well... I don't know why. I just know I feel like crying. ",0,0,0.9995444416999817
is going to &quot;the school dance&quot; with Phoebe  Oh! My! God!,1,1,0.8224948048591614
have i ever mentioned i love ellen? a lot ,1,1,0.9919829964637756
@f_nadzirah why arent you replying on msn? ,0,0,0.9981899857521057
Driving len's volvo  not a landy disco but close ,1,0,0.9498306512832642
@jimmysmithtrain yep! Its acting super weird for me! ,0,0,0.9750269055366516
My feet hurts  How do people walk in high heels all day? It nearly kills my feet &quot;/,0,0,0.9997426867485046
"@hannahnicklin Aw, sorry to hear that  And it seemed so full of life yesterday! Tbh the USB went on a friends WinMob phone. Hmmm :-\",0,0,0.9970177412033081
@mizzshellz yes finally yay ,1,1,0.951492190361023
For Germany without Bavaria  - Photo: http://bkite.com/085wc,1,0,0.9861527681350708
nyt: Iranian Police Reportedly Confront Protesters #iranelection ,0,0,0.9349160194396973
just had dinner at pepper lunch with nonikins and bought a pair of havi at Make Your Own Havaianas at Rockwell. Happy! ,1,1,0.9971042275428772
@sannajonsson http://twitpic.com/6topt - seems like a real cool place.. are there many visitors here? ,1,1,0.9989352822303772
@justdanella So sorry to hear that!    At least it's not in pain anymore.  Feel better when you can.,0,1,0.6686856746673584
says cool afternoon  http://plurk.com/p/ysye4,1,1,0.9995373487472534
It would appear that @AprilSTL and @MissRFTC have forced @the_dza to have fun in St. Louis. You 3 are hillarious ,1,0,0.9627801179885864
@desihits Always on my mind ...this is a great song ...u should check it out  http://bit.ly/rzPQj,1,1,0.9993488192558289
@ditc6 Re: #Otalia #GuidingLight madness. I blame #CrystalChappell. She's the reason we're all (most of us) on Twitter to begin with. ,1,0,0.979736328125
@bhaalster new house mate has a punching bag ,1,1,0.6409863233566284
@HOTTVampChick no  no more unless I win irvine tix or break down and go to another concert,0,0,0.9968808889389038
shit...i have opening shift in a handful of hours. i guess i'm gonna try and get some sleep. good night everyone ,1,0,0.9861667156219482
"@Brantanamo hey welcome to twitter  you'll end up just as addicted as the rest of us, don't say I didn't warn you!",1,1,0.9969490170478821
Happy birthday @SupBritt! now it's bedtimeee ,1,1,0.9940815567970276
I don't feel awake and I'm awfully tired ,0,0,0.99921715259552
"schools over.. finally, claire left to go over seas today, she'll be gone for like 6weeks... ill miss her sooo much *tear* ",0,0,0.9968492388725281
@Motmunter I knew that   my dad made us watch the one new footage first- it was the same footage ,1,0,0.9959736466407776
"@SandiNJ  Thanks Sandi, @epwait is one of my new follows for #FF  ",1,1,0.9954551458358765
There is this sweater that I had all of freshman year and it has this big hole in it. And I just can't bring myself to get rid of it. ,0,0,0.9941576719284058
@joeymcintyre Yay! Way to go Joe! ...I'll be buying a T-shirt BTW  x,1,0,0.9125779271125793
the weather is rubbish tdayy  hmmm.,0,0,0.9996398687362671
talkin to beccabooV on msn lol russia is cool ,1,1,0.9995173215866089
UGH my freaking phone froze up ,0,0,0.9987788796424866
OMG i just slipped down 3stairs at @iTS_URS house  and i hurt myself! I'm not even drunk! Totally sober!!!! http://mypict.me/2TmN,0,0,0.9982296824455261
can't sleep.. &amp; i missed 2 calls from one of my favorite mexicans .. damn it ... i am UPSET that i slept on my phone and couldn't hear it ,0,0,0.9987818598747253
@cocoush &quot;Good laugh. Loves chocolate.&quot;  Love you xxx,1,1,0.9997490048408508
@rleseberg thanks for the love! Back at ya! ,1,1,0.9996103644371033
Good Morning ,1,1,0.9998325109481812
Pfeh. Some truck came by spewing so much pollution it's coming in my window.  #airpollution,0,0,0.9986836314201355
Omg. All of god came  but shinee only performed 2 songs.  i heard that there we're some issues between dsp and sm management ,0,0,0.993739128112793
@paulinahearts haha don't even whatt??? btw you didn't call me back last night  ouchhh. that hurt me baddd. lol.,0,0,0.9960545301437378
"Psh on John. He wouldnt give me a hug today  hah, he lives in my neighborhood, I'll see him around.",0,1,0.9986420273780823
has been driven indoors - away from her bedding plants - by the rain  ,0,0,0.9965517520904541
"@jsgreyhoundgirl If it's anything like game 7 in the last series, hold on until the last buck-30.  It'll make up for it. ",1,1,0.9976677298545837
homeeee....studying for like 3 tests tomorroww ,0,0,0.9806694388389587
Is going back to work for 3 more hours in a few minutes ,0,0,0.9947563409805298
@candace14   hope you start to feel better soon!,0,1,0.9938726425170898
@katecasaletto oh you can't get this on your phone ,0,0,0.9967268705368042
@bradpeczka aww just missed out all gone! ,0,0,0.99950110912323
@piratzjohnny I'm not coming back until July 5th ,0,0,0.9797139763832092
Just unpload a new blog... ,1,0,0.9976223111152649
My boots are falling apart  just like my life.,0,0,0.999047577381134
@BarbInNebraska Awe shucks! Woo is my 5th trait so .... it comes and goes!    some days WOO better than others!,1,1,0.9951891899108887
This little girl will be a horror for every man later i guess  http://bit.ly/szUS0,1,0,0.9928304553031921
"@toastcommunism yeah  i hate rpattz, i just want taylor for two hours. half naked.",0,0,0.9935564398765564
@MustBeBenHughes hahah! sadly there is no current activity though in the room ,0,0,0.9982706308364868
What a beautiful day! Going to edit Lisa Maxwell interview from her last day at The Bill now. Shame I can't see my laptop screen outside ,0,1,0.9713645577430725
It is a beautiful day here in E. Lanisng...to bad i am stuck inside studying. ,0,1,0.7744884490966797
@chrishenry1 mine only 21/19  in half a month time? where r u now?,0,0,0.9990530610084534
@MarquelHurst you gon be my first followed ,1,1,0.997919499874115
@egeek Har har! Very good! Unfortunately customers like faxing through documents rather than emailing ,0,0,0.7757942080497742
Thank you @marilynstannett @Ruivo @TweetLandmark... You were all my 2000th follower... Don't ask me how ,1,1,0.6224499940872192
@HalestormRocks what's up y'all! we've been rockin ur stuff here in OKC at da Katt! tune in at www.katt.com anytime! ,1,1,0.9942428469657898
"@lilaznangel16 You don't have to necessarily be alone while reading, in fact it might make it interesting with two people. ",1,1,0.8332935571670532
"isn`t it funny when one day, some stranger came up to you and said: &quot;may i get your fone number?&quot; -- i bet not. it`s freaky, though LOL ",1,0,0.9917538166046143
"this is sad  how come my pagination doesn't show up? O_O i tried using other themes, don't work either!",0,0,0.9995927214622498
Waiting for my day to begin  http://myloc.me/57r,1,0,0.9867208003997803
@retromummy no matter how many times you watch it - I still cry ,0,0,0.9921229481697083
Still having problems getting a pic on profile!  ,0,0,0.9986991882324219
life is good ,1,1,0.9998738765716553
@Mareeclo haha yes THANK GOD! We had trouble getting home coz the twenty was closed.  Glad you are home safe! bon nuit ma belle! ;),0,1,0.9935786724090576
@Ariesfly23 Ugh. ,0,0,0.9993290901184082
Hmmm... Laughing at my own private jokes publicly is kind of stupid too. How to resolve this issue... Ummm... Just don't care. ,1,0,0.9998055100440979
@ssowy @5uperfan @maymaybalatayo thanks for reading! ,1,1,0.9953489899635315
Have tonnes of work from office ,0,1,0.9922699928283691
@Joejonaslooover yeah  both were really hard i thought..,0,0,0.9971126317977905
"standing out in the rain knowing that it's really over  - the rain is totally pouring down and there's meant to be a storm, i love storms",0,1,0.9946886301040649
i miss you. ,0,1,0.9995610117912292
@VTuttoilmondo 10th avenue north is dope!! Good song ,1,1,0.9997238516807556
My boys birthday today. He's now 12. I'm starting to feel old! ,0,0,0.9993278980255127
Making chicken fingers ,1,0,0.958332359790802
Bacc service at 4pm! KiKu now ,1,0,0.9813483357429504
And the best time ever today ,1,1,0.9998601675033569
@xverityx awww he's so cute! ,1,1,0.9990866184234619
What a fantastic Sunday treat...  http://short.to/ehrr,0,1,0.9998487234115601
...wishing i could hear your voice... ,0,0,0.9962714910507202
hates those stupid sleep demons who sat next to me at 8a service!  i'm off to get some  crack in a cup before 11a service!,0,0,0.996933102607727
"@GavinOsborn yeah, I did ask for him to be banned ",1,0,0.9935476183891296
"Oh please, don't go changing  I want you so much!",0,1,0.9315975904464722
cant believe my hair stayed straight ,1,0,0.9872649908065796
@pinecone534 I can take a hint ,0,1,0.9893798232078552
@davejmatthews  * &lt;3 :-***********,1,1,0.9844720959663391
@taylorswift13 neither is pool hair! I feel ya! ,1,0,0.9953468441963196
@MeganTruelove YOU'RE AWAKE! ,1,1,0.9992038607597351
i'm not having a good day.. just wanna cry. ,0,0,0.9997372031211853
@TheMrMatt ohmy.  Well I may have to pry a bit more at Junedon. ;),1,0,0.9852752685546875
@crickle that sucks.  ,0,0,0.9853678345680237
@coldflame95 Haha of course I'll do what time is it in the USA? ,1,0,0.9981332421302795
@ScottishFox  I'm a n0ob &amp; have only had that once in my life. Now I'm the failure.,0,0,0.9997853636741638
need to go for a run  cant be bothered!!!,0,0,0.6058887839317322
@MsBreeBree Whats that cupcake place name?? My phone is sick in case you been textin me ,0,0,0.9996210336685181
I need some hot and horny ladies to follow me ,1,1,0.8765757083892822
"work was CRAZY today. oh, i need to stop reading about 2012... it really makes me cry ",0,0,0.998370349407196
LAST ONE TODAY PEOPLE..........THIS ONES FOR BELLA............BELLA ARE YOU MAD AT ME  ANSWER BACK PLEASE PEACE PEOPLE,0,1,0.9043675661087036
Shoulda stuck wit my date.  Him woulda babied me. ,0,0,0.9964865446090698
It doesn't seem to matter how many times I see that movie it always makes me smile and giggle.  Party on dudes! ,1,1,0.9992343187332153
Just got on to do college work thinking bout my baby darnell. ,0,0,0.841841995716095
"@elfinend hey there. no immdiate tips. focus on building a tribe, and rest will fall in place. we will promote as much as we can too. ",1,1,0.8966081738471985
Went to see the Jonas Brothers 3D Concert experience today! It was bloody amazing so excited about seeing them now ,1,1,0.9998055100440979
@wstmjonathan if you want to give me a ride   one day I will see you kids play!,0,1,0.9987558126449585
@HelpSaveBees our dog does that ..hideous ,1,0,0.9990575909614563
@SUAREASY when are you guys releasing the new video? ,1,0,0.9980452060699463
"@sunshine_ LOOOOLLL I was wondering whooo the hell was that!! I called back at 6 AM but it was busyyyy  What's up, my love?",0,1,0.7639042735099792
"my face is breaking out, though.  i had a dream i had that resurfacing and my skin was glowing--so not my reality right now ",0,0,0.9854846596717834
"Not sure why I'm awake right now, it's too early. Oh wait my friends in the other room are early risers, why didn't anyone tell me this? ",0,0,0.9989457726478577
@ijustine #gimmefailwhale  thx. ,1,0,0.9667515754699707
I'm home now Twittering mode observed.Tomorrow will be a boring day for sure  !,0,0,0.9846087098121643
"@SSnet dope track, but no download? ",0,0,0.99885094165802
Good morning ,1,1,0.9998325109481812
@MrBigglesrox hey emily you lie!!! meanie   ,0,0,0.9782177805900574
I accidentally broke my vow 2 not kill any living creature the other day. I stepped on a snail  that was my 1st kill in 2 mnths.I feel bad,0,0,0.999189555644989
"@LidiaAnain okay, it's up! #2pac #tupac #happybirthdaytupac !!!!!! ",1,1,0.997547447681427
At the pizza place buying a pizza  i'm so hungry,1,1,0.9582520127296448
"Happy Sunday! Just jet skied, kayaked and water skied! Sooo fun! Last day in Mexico ",0,1,0.999749481678009
yay! sitting down to play bananagrams! ,1,0,0.847970724105835
"Double seat, double seat, got to find a double seat! No, we need to be near a door apparently  http://twitpic.com/3pibf",1,0,0.9975464940071106
@dcostalis that's what I'm finding ,1,1,0.9988059997558594
@AhmNoHere ohh i pick the last one ,1,0,0.9913145899772644
Mother's day has already began! Congratulations Mom! Love u and u know it ,1,1,0.9998140931129456
"@bellamiasalon I don't play cards against the casino, I prefer to play cards with friends that I already know how to read. ",1,1,0.984531044960022
Cant WAIT to see the new twilight movei &quot;New Moon&quot;..saw the trailer looks freakin awesome ,1,1,0.9992695450782776
i love my momma.  ,1,1,0.9998469352722168
@emzyjonas im getting mine on friday i hope they dont all go ,0,0,0.5354870557785034
working for a livin'!  Hope you all have a wonderful day...even though it's Monday! ,1,1,0.9998763799667358
"Not been tweeting much  Resi was good, went to see take that on friday, had my 18th Bday party lastnight &amp;&amp; im 18 today  Awesome!!",0,1,0.9901763796806335
lazy summer...   but I was pretty productive today along with laziness!   ,1,1,0.9951907396316528
"Just when I thought it was all over and there would be no more  but wait, UNSEEN footage of the RHONJ dinner drama!!!",0,0,0.9986849427223206
http://twitpic.com/6eq85 - haaaaaa this is my great garden ,1,1,0.9963899254798889
Got sunburn on the back of my neck ,0,0,0.994517982006073
Bored and no one to drive me anywhere ,0,0,0.9997687935829163
"@mschaffel 5, REM &quot;My Program by M Schaffel&quot; ,10 PRINT &quot;Hello Gadget Show&quot;, 20 GOTO 10.    ",1,0,0.9386548399925232
"@AdelaSculean Languages, English and Dutch at uni, it's pretty theoretical mostly, a lot of linguistics courses and literature. ",1,1,0.9708143472671509
@matthewhillman Check out http://bit.ly/BISeA   I hope that helps ,1,1,0.9995113611221313
Its night time  me likey,1,1,0.9904090166091919
Back home and back to work! ,0,1,0.998674750328064
NEEDS A NEW MIC! ,0,0,0.9984116554260254
"@WaffleSlayer No shit, right. ",0,0,0.9814674258232117
I listen music &quot;supreme court &amp; feindflug-Selbstjustiz&quot; i luv this song although make me feel sad but is a great song yeaaahh...  hahaha,0,1,0.9904126524925232
@Steed First you CRUSH her! Then you pick up the pieces ,0,0,0.8064228296279907
I think half my patients are healthier than I am right now! ,0,0,0.9172253012657166
one exam left! ,1,0,0.9987082481384277
I think my dad just sent my call to voicemail ,0,0,0.9992146492004395
#IranElection Voice from Iran: Shame on a country in which foreign embassies are safer than hospitals ,0,0,0.9980778694152832
Cork Playing veryy well ,1,1,0.9997705817222595
@MsCarlaPauline thank you! ,1,1,0.9995429515838623
I want to go back to sleep. It would be nice to have someone to bury myself into.  I hope I will have that again soon...,0,0,0.9978511333465576
@bradiewebbstack I'm pretty sure you still look good ,1,1,0.9998358488082886
@somanybabes ARE U WORKING TMR?!? shit cathay shutter very heavy ,0,0,0.9996091723442078
@elpee31 from bf huh? ,1,0,0.9835648536682129
@SADON_ it's goin well..I see u still didn't order it tho.. ,0,0,0.9376055598258972
dinner at dick's... last night of beach week ,0,1,0.9779195785522461
Home from work... Was missing my maddie bug   Now off to put clothes away and make our bed!!! Maybe sleep in it tonight!!!,0,0,0.9984135627746582
Bored in my car and @livelikesin won't call me. ,0,0,0.9981544613838196
Bar night?  Sure.  Enter the boys. ,1,1,0.9909231066703796
work start ,0,1,0.9979808926582336
"heading downtown to do some sr pics for a foreign exchange student from germany! yay!  {thinking of u, @brcphoto }",1,0,0.9828333854675293
@miraclelaurie congratulations on dollhouse season 2  i can't wait ,1,1,0.997856080532074
@realmfox so excited! Transformers ,1,1,0.9990324974060059
"@deadlyknitshade Happy birthday to you, you live in a zoo, you look like a monkey... here's a retro video for you  http://is.gd/MYy4 xxx",1,1,0.9872138500213623
"Despite liberal and regular application of sunscreen yesterday, my poor ordinarily pale skin is rather red - ouch  - and freckled",0,0,0.9989509582519531
If i had a lemur named Doris i'd light it on fire ,1,0,0.987639844417572
.. 3 Destinations / 3 Choices / 3 pleasures But I Can Only Choose One  ... Miami/LA/Cali????? aaa hate it i shuld go to dis 3 places!!!!,0,0,0.9982584118843079
"248 updates. Wow. I'm twitaddicted. That should be a new word in the dictionary, you know. Yeah... ",1,0,0.9542089104652405
i am in texarkana. think my computer has a  virus  . i've been tweeting from my sis' account @tanyaka. her page sucks!,0,0,0.9993137121200562
"@roxiijonas aww  Â£50 already, eek. Is everywhere sold out?",0,0,0.9756717085838318
ahhhhhhhhhhhhhhhh i forgot my chapstick...   so sad... boo!!!,0,0,0.9992333650588989
Hope to get a good night's sleep...since i need to wait till after midnight to turn in everytime ,0,0,0.5753610134124756
Still loving my 'Shiny Toy Guns' station on Pandora. ,1,1,0.997728168964386
llalallalala party later and she wont be coming ,0,0,0.8651111125946045
@twstephens thanks for posting all the videos  GO MAGIC!!! ,1,1,0.9975796341896057
last day off tafe today  had to do my speech =/ gaaah hate speeches. but I'm gonna miss tafe ,0,0,0.9985913634300232
Morning! Another lovely I am off to enjoy. Why wont I tan anymore?! ,0,1,0.998127281665802
@DonnieWahlberg I bet I've been to that Waffle House!! The one in Buckhead? Yep...good stuff at this time of nite  Makin me miss the south,1,1,0.9966716766357422
"@ddlovato heey just watched sonny with a chance not along ago its awsome, u crack me up on that show  ",1,1,0.9969899654388428
@Hamer30 She had it going on in her day ,1,1,0.6836418509483337
@ShanyJonas HHHHHHHHHHHOO *-* *-* i love you too &lt;3 U R the best friend EVER  how much kitschy ! XD domedome?%%,1,1,0.9964744448661804
@MarcoAndresFTW Ha! I'm not dirty like you baby ,1,0,0.9930647015571594
Hour 11. Starting to feel car sick ,0,0,0.9996452331542969
...fighting over the avaliable washing machines at my apt for the last couple of hours. Stupid lady has been using them the entire day ,0,0,0.9992707371711731
@DaisyKary I won't be in up north until 15 th. ,0,1,0.6396596431732178
@wintersun_1991 I listened to Edguy- Superheroes ,1,0,0.9405306577682495
oh damn i wanna go to seatle...or sacramento...or atlanta again..oorrr i don't know just wanne be in the states again ,0,0,0.993118405342102
Happy mothers day mommm! i love youuu! ,1,1,0.9998340606689453
i realy realy realy want to sleep but i cant  sad night,0,0,0.9573119878768921
@Cameron_Quinn I'm bit physically challenged. Can't talk like normal human being. Got 3 times surgeries on throat. One vocal cord damaged ,0,0,0.997244119644165
my last day at the last magazine tmrw! im going to miss magnus and tenzin and evelien ,0,0,0.9242190718650818
I may go home for a few days. I'm homesick. ,0,1,0.9571041464805603
dug up worms for worm world. One chopped in half ,0,0,0.998805046081543
@5windows Hey Mate! hope your day is great ,1,1,0.9992617964744568
@vidhyavenkat Yeah IPT ,0,0,0.5814582705497742
"@iMonic I will! ) Yea, we will see each other a lot, lol. ",1,1,0.9996676445007324
@kelbub  Oh man  he'd have made a great Leon  #asylm,0,1,0.8896937966346741
@KahliAzure hahahaha.. it's sad.. he isn't talking at all ,0,0,0.9996352195739746
Trying to fight the urge to scratch whatever is on my chin. ,0,0,0.9950330257415771
@gnimsh I have one too ,0,0,0.9596449732780457
i can crack an egg( KATHRYN!) and cook it... but i dropped it  shouldve scrambled em,0,0,0.9944409728050232
@johncmayer  No John all u need is a Jack&amp;Coke and everything will be fine.  A buttery nipple drink  is even better. ,1,1,0.9989026784896851
i don't wanna go out  aaaaaaaaaaaaa i hate teaching a 4-year-old child  boringgg,0,0,0.9970327615737915
Can't fall asleep! Even though i was driving for 9 hours straight. ,0,1,0.9865098595619202
annoyed with Myspace grrrrrr ,0,0,0.9995242357254028
"Ooh, Dry Dock has been touted tonight! May have to do it. Is such a nice night not to! ",1,1,0.9782894253730774
"Headache   in Chicago, IL http://loopt.us/iEvSAQ.t",0,0,0.9990536570549011
I need at least 5 ppl to follow @tonypdelacouer so he can be stamped in the 200 league. Thanks. ,1,1,0.9981793165206909
Good morning world. ,1,1,0.9998553991317749
@Sadieozdesoy hopefully i'll feel better by tomorrow  i might have strep,0,0,0.9952127933502197
I feel like crap ,0,0,0.9997312426567078
"@blues_traveler I want the Tix!  Oh, right.  I'm know where near Vacaville Ca. ",0,0,0.7118638157844543
"Ahh, my little cat is sick ",0,0,0.9993793964385986
@hatz94 dangit! My flight leaves atlanta at 9:30.  i totally coulda seen you haha,0,1,0.9950088262557983
@jordanknight http://twitpic.com/6cgc7 - Good Luck Girls!  x,1,1,0.9310802817344666
@Evangeline21 @Jody1956 we've had a request to have both your outfits entered into the record books ,1,0,0.9881658554077148
"@StewartKris some ppl just have nothing better to do with their time, but fuk with other ppl, jelousy i say... its sad really! ",0,0,0.9979117512702942
@naughtymeg i know  im such a sims addict lol,1,0,0.9541672468185425
@Kaitlin2_2 thanks! i'm sure i'll lose a few friends but &quot;who cares! I'm happy!&quot; Not a pushover anymore ,1,1,0.9930247068405151
@lindseliz tweet tweet! why can't i write on your wall? ,0,0,0.9944913387298584
"@terri5me2000 Sorry to hear that.  Look at it this way, your day can only get better from here!  ",1,0,0.9985176920890808
i seem to have lost my bank statement. ,0,0,0.9997156262397766
"just got out of bed hanging out my puppy and talking to Eric, who has sinus infection ",0,0,0.9658116102218628
Damn its hard when you miss someone ,0,0,0.9931907057762146
"@LECorr333 i love you too, miss corr  hehe",1,1,0.9996212720870972
missing my sister  late naps throw off a good friday night. gotta go see UP with nikki tomorrow !,0,0,0.7664351463317871
@travelin_gypsy @nkotbloribTwaitter) is down.  This is the only way I can tweet from the office.  I feel so disconnected... ,0,0,0.9997479319572449
@CatBickmore Unfortunately Miss Bickmore - me doesnt have iPhone  So couldn't tell thee.. Isn't settings at the tim next to FIND PEOPLE?,0,0,0.996093213558197
@daysdifference haha I love Cranium!!! ,1,1,0.9958784580230713
made coq au vin for meself and twiddled me thumbs all day! Everyone's left me ,0,0,0.9990602135658264
bout to have breakfast! didnt do too good at the gym today  was still too tired from basketball last night... will go again later!,0,0,0.995421826839447
"@Paige___Mason: Not a lot, being bored and hungry  u?",0,0,0.9987574815750122
"@Lynaarchuleta I'm good, but school's tomorrow again... and I don't want to go there  lol and you?",1,0,0.9719541668891907
"Great my car just stopped on me got it to run again, but i stopped and cant see whats wrong with it. ",0,0,0.9988898634910583
@LON3WOLF Yes...it's all Aero...Glass and Glass!  Are you seriously on Vine? Let get in touch there too then.,1,1,0.9926787614822388
@BrascoAtWMR  poo. I'm not sure if I'll be in San Jose.,0,0,0.9986982345581055
caved in and bought some iphone apps... sally's day spa? sally's hair salon? omg... im such a sucker ,0,0,0.9980844259262085
MASSIVE rave on July 4th. Tickets are $35 though  http://bit.ly/14Uhlt,0,1,0.8687471151351929
@chrismbr I'm glad you liked it sir. ,1,1,0.9982578158378601
oh shitttttttttttttt it's sinking in that im going to see FOB. fuck yeah! (even though im still very sad i missed BND  ),0,0,0.851894199848175
@trent_reznor I'm glad we share that sentiment! ,1,1,0.9994972944259644
Fly with me music video is on ,1,1,0.9879796504974365
@flamebornbeads yeah. Crap days. ,0,0,0.9966259002685547
omg hasn't post it yet ,0,0,0.9967650175094604
Monday morning after another long weekend of moving stuff into the flat. At least I got to drive a big van  Looking for a productive day.,1,0,0.9954828023910522
joining twitter ,1,1,0.9650791883468628
@TabyCat74 @oleuanna Something to amuse you.  King of the Dogs. http://is.gd/12uYV,1,1,0.9965308308601379
" my backrounds not working, help!",0,0,0.9995554089546204
@Barnum78 I don't have Hold On... wanna pick another one? I'm sorry ,0,0,0.9993950128555298
"Note to self, before buying huge job lots of internet only games, make sure there are still servers running for it.  Another 99p wasted ",0,0,0.9996633529663086
@vettyvet I totally forgot to pay you again  Well there'll be more classes to come. and THANK YOU sOoo Much for the gift! I love it!,0,1,0.9998055100440979
End of twitter break now. - I'll reply to you all later. ,1,1,0.9801563024520874
"@primaaa thts me, the playa  buuuuuuut oooooooooooomg d-trix s HOT.",1,0,0.7295683026313782
"Quoting my modern man &quot;Honey where's my manicure set, I need to do my cuticles&quot;.  I love a man who likes his hands to look good ",1,1,0.9963244795799255
Going to sleep. Work in the morning ,0,0,0.998991072177887
"@tashsosweet Oh she's bringing that up again? Wow! I thought that was in the past, aight bet. I'll remember that ",0,1,0.933890700340271
going to bed. i am sick. my throat hurts. my body aches. ouch ,0,0,0.9996086955070496
"Sunday night, getting ready for bed and a full week at work ",0,0,0.8771631121635437
@sudieraeEp I'm sad I didn't get to see you while you were here  maybe next time,0,0,0.9881721138954163
@nicholasbraun hi there! why didnt u ever reply to me?im disappointed. i thought u wer cool. ,0,0,0.9964454770088196
I live in a bubble that I like. Off to pwrsinal trainer..... But I need more sleep. ,0,0,0.995996356010437
@Veras_EST1987 i wish i could go ,0,1,0.8619307279586792
Can't wait for google wave ,1,0,0.9819744229316711
@Roseshouse Wow what fun. I am just waking up. ,1,1,0.999554455280304
It seems this tea towel just won't be hammock shaped. Sorry rats ,0,0,0.9973286390304565
Busy day yesterday-- Race for the cure+ Star Trek+ Bra fitting  Happy Mothers day to all the mommy's in de world!,1,1,0.9893714189529419
@sugarsharrk Hey I was scared last night at 3:17 because of you... and I had several bad nightmares ,0,0,0.9936327338218689
@Patjones_coach good morning. Im certainly gonna try.  Hope you do too.,1,1,0.9991782307624817
"@philwest64  Hugs. Sorry to hear. Most medics are morons, we should be receiving better treatment than this. Good luck &amp; take care x",0,0,0.9915368556976318
"ok, trip to Egypt canceled ",0,0,0.9930734038352966
